,date,region,sales
4173,2020-12-15,south,1734.0
4174,2020-12-15,east,1578.0
4175,2020-12-15,west,1596.0
4176,2020-12-16,north,1779.0
4177,2020-12-16,south,1770.0
4178,2020-12-16,east,1581.0
4179,2020-12-16,west,1614.0
4180,2020-12-17,north,1506.0
4181,2020-12-17,south,1533.0
4182,2020-12-17,east,1677.0
4183,2020-12-17,west,1737.0
4184,2020-12-18,north,1635.0
4185,2020-12-18,south,1800.0
4186,2020-12-18,east,1794.0
4187,2020-12-18,west,1653.0
4188,2020-12-19,north,1719.0
4189,2020-12-19,south,1674.0
4190,2020-12-19,east,1575.0
4191,2020-12-19,west,1650.0
4192,2020-12-20,north,1707.0
4193,2020-12-20,south,1692.0
4194,2020-12-20,east,1614.0
4195,2020-12-20,west,1563.0
4196,2020-12-21,north,1575.0
4197,2020-12-21,south,1506.0
4198,2020-12-21,east,1599.0
4199,2020-12-21,west,1686.0
4200,2020-12-22,north,1518.0
4201,2020-12-22,south,1677.0
4202,2020-12-22,east,1722.0
4203,2020-12-22,west,1566.0
4204,2020-12-23,north,1677.0
4205,2020-12-23,south,1542.0
4206,2020-12-23,east,1785.0
4207,2020-12-23,west,1671.0
4208,2020-12-24,north,1725.0
4209,2020-12-24,south,1506.0
4210,2020-12-24,east,1563.0
4211,2020-12-24,west,1668.0
4212,2020-12-25,north,1782.0
4213,2020-12-25,south,1557.0
4214,2020-12-25,east,1797.0
4215,2020-12-25,west,1563.0
4216,2020-12-26,north,1554.0
4217,2020-12-26,south,1650.0
4218,2020-12-26,east,1698.0
4219,2020-12-26,west,1737.0
4220,2020-12-27,north,1770.0
4221,2020-12-27,south,1734.0
4222,2020-12-27,east,1770.0
4223,2020-12-27,west,1524.0
4224,2020-12-28,north,1725.0
4225,2020-12-28,south,1536.0
4226,2020-12-28,east,1758.0
4227,2020-12-28,west,1683.0
4228,2020-12-29,north,1518.0
4229,2020-12-29,south,1677.0
4230,2020-12-29,east,1614.0
4231,2020-12-29,west,1767.0
4232,2020-12-30,north,1524.0
4233,2020-12-30,south,1530.0
4234,2020-12-30,east,1584.0
4235,2020-12-30,west,1791.0
4236,2020-12-31,north,1740.0
4237,2020-12-31,south,1698.0
4238,2020-12-31,east,1770.0
4239,2020-12-31,west,1650.0
4240,2021-01-01,north,1536.0
4241,2021-01-01,south,1542.0
4242,2021-01-01,east,1671.0
4243,2021-01-01,west,1752.0
4244,2021-01-02,north,1794.0
4245,2021-01-02,south,1620.0
4246,2021-01-02,east,1584.0
4247,2021-01-02,west,1503.0
4248,2021-01-03,north,1758.0
4249,2021-01-03,south,1578.0
4250,2021-01-03,east,1677.0
4251,2021-01-03,west,1722.0
4252,2021-01-04,north,1590.0
4253,2021-01-04,south,1785.0
4254,2021-01-04,east,1731.0
4255,2021-01-04,west,1686.0
4256,2021-01-05,north,1536.0
4257,2021-01-05,south,1578.0
4258,2021-01-05,east,1683.0
4259,2021-01-05,west,1608.0
4260,2021-01-06,north,1743.0
4261,2021-01-06,south,1743.0
4262,2021-01-06,east,1638.0
4263,2021-01-06,west,1788.0
4264,2021-01-07,north,1716.0
4265,2021-01-07,south,1602.0
4266,2021-01-07,east,1596.0
4267,2021-01-07,west,1797.0
4268,2021-01-08,north,1662.0
4269,2021-01-08,south,1668.0
4270,2021-01-08,east,1662.0
4271,2021-01-08,west,1521.0
4272,2021-01-09,north,1563.0
4273,2021-01-09,south,1647.0
4274,2021-01-09,east,1743.0
4275,2021-01-09,west,1653.0
4276,2021-01-10,north,1731.0
4277,2021-01-10,south,1608.0
4278,2021-01-10,east,1512.0
4279,2021-01-10,west,1545.0
4280,2021-01-11,north,1740.0
4281,2021-01-11,south,1611.0
4282,2021-01-11,east,1536.0
4283,2021-01-11,west,1626.0
4284,2021-01-12,north,1614.0
4285,2021-01-12,south,1572.0
4286,2021-01-12,east,1539.0
4287,2021-01-12,west,1605.0
4288,2021-01-13,north,1545.0
4289,2021-01-13,south,1542.0
4290,2021-01-13,east,1779.0
4291,2021-01-13,west,1680.0
4292,2021-01-14,north,1701.0
4293,2021-01-14,south,1677.0
4294,2021-01-14,east,1614.0
4295,2021-01-14,west,1590.0
4296,2021-01-15,north,2025.0
4297,2021-01-15,south,2195.0
4298,2021-01-15,east,2180.0
4299,2021-01-15,west,2395.0
4300,2021-01-16,north,2110.0
4301,2021-01-16,south,2145.0
4302,2021-01-16,east,2340.0
4303,2021-01-16,west,2390.0
4304,2021-01-17,north,2475.0
4305,2021-01-17,south,2320.0
4306,2021-01-17,east,2105.0
4307,2021-01-17,west,2090.0
4308,2021-01-18,north,2050.0
4309,2021-01-18,south,2410.0
4310,2021-01-18,east,2125.0
4311,2021-01-18,west,2325.0
4312,2021-01-19,north,2335.0
4313,2021-01-19,south,2105.0
4314,2021-01-19,east,2340.0
4315,2021-01-19,west,2420.0
4316,2021-01-20,north,2415.0
4317,2021-01-20,south,2495.0
4318,2021-01-20,east,2070.0
4319,2021-01-20,west,2405.0
4320,2021-01-21,north,2090.0
4321,2021-01-21,south,2145.0
4322,2021-01-21,east,2245.0
4323,2021-01-21,west,2330.0
4324,2021-01-22,north,2460.0
4325,2021-01-22,south,2230.0
4326,2021-01-22,east,2010.0
4327,2021-01-22,west,2380.0
4328,2021-01-23,north,2025.0
4329,2021-01-23,south,2085.0
4330,2021-01-23,east,2420.0
4331,2021-01-23,west,2175.0
4332,2021-01-24,north,2015.0
4333,2021-01-24,south,2445.0
4334,2021-01-24,east,2255.0
4335,2021-01-24,west,2085.0
4336,2021-01-25,north,2210.0
4337,2021-01-25,south,2145.0
4338,2021-01-25,east,2200.0
4339,2021-01-25,west,2160.0
4340,2021-01-26,north,2050.0
4341,2021-01-26,south,2280.0
4342,2021-01-26,east,2165.0
4343,2021-01-26,west,2345.0
4344,2021-01-27,north,2000.0
4345,2021-01-27,south,2010.0
4346,2021-01-27,east,2060.0
4347,2021-01-27,west,2020.0
4348,2021-01-28,north,2140.0
4349,2021-01-28,south,2310.0
4350,2021-01-28,east,2285.0
4351,2021-01-28,west,2005.0
4352,2021-01-29,north,2295.0
4353,2021-01-29,south,2195.0
4354,2021-01-29,east,2465.0
4355,2021-01-29,west,2095.0
4356,2021-01-30,north,2400.0
4357,2021-01-30,south,2290.0
4358,2021-01-30,east,2370.0
4359,2021-01-30,west,2165.0
4360,2021-01-31,north,2430.0
4361,2021-01-31,south,2260.0
4362,2021-01-31,east,2215.0
4363,2021-01-31,west,2145.0
4364,2021-02-01,north,2350.0
4365,2021-02-01,south,2180.0
4366,2021-02-01,east,2290.0
4367,2021-02-01,west,2115.0
4368,2021-02-02,north,2315.0
4369,2021-02-02,south,2100.0
4370,2021-02-02,east,2430.0
4371,2021-02-02,west,2215.0
4372,2021-02-03,north,2000.0
4373,2021-02-03,south,2355.0
4374,2021-02-03,east,2110.0
4375,2021-02-03,west,2240.0
4376,2021-02-04,north,2380.0
4377,2021-02-04,south,2305.0
4378,2021-02-04,east,2300.0
4379,2021-02-04,west,2120.0
4380,2021-02-05,north,2185.0
4381,2021-02-05,south,2295.0
4382,2021-02-05,east,2215.0
4383,2021-02-05,west,2050.0
4384,2021-02-06,north,2225.0
4385,2021-02-06,south,2405.0
4386,2021-02-06,east,2095.0
4387,2021-02-06,west,2200.0
4388,2021-02-07,north,2070.0
4389,2021-02-07,south,2065.0
4390,2021-02-07,east,2080.0
4391,2021-02-07,west,2010.0
4392,2021-02-08,north,2395.0
4393,2021-02-08,south,2345.0
4394,2021-02-08,east,2085.0
4395,2021-02-08,west,2250.0
4396,2021-02-09,north,2045.0
4397,2021-02-09,south,2345.0
4398,2021-02-09,east,2455.0
4399,2021-02-09,west,2260.0
4400,2021-02-10,north,2130.0
4401,2021-02-10,south,2035.0
4402,2021-02-10,east,2045.0
4403,2021-02-10,west,2145.0
4404,2021-02-11,north,2320.0
4405,2021-02-11,south,2350.0
4406,2021-02-11,east,2085.0
4407,2021-02-11,west,2160.0
4408,2021-02-12,north,2375.0
4409,2021-02-12,south,2230.0
4410,2021-02-12,east,2230.0
4411,2021-02-12,west,2130.0
4412,2021-02-13,north,2425.0
4413,2021-02-13,south,2465.0
4414,2021-02-13,east,2105.0
4415,2021-02-13,west,2485.0
4416,2021-02-14,north,2340.0
4417,2021-02-14,south,2240.0
4418,2021-02-14,east,2285.0
4419,2021-02-14,west,2375.0
4420,2021-02-15,north,2110.0
4421,2021-02-15,south,2325.0
4422,2021-02-15,east,2265.0
4423,2021-02-15,west,2175.0
4424,2021-02-16,north,2295.0
4425,2021-02-16,south,2250.0
4426,2021-02-16,east,2180.0
4427,2021-02-16,west,2465.0
4428,2021-02-17,north,2380.0
4429,2021-02-17,south,2130.0
4430,2021-02-17,east,2350.0
4431,2021-02-17,west,2470.0
4432,2021-02-18,north,2005.0
4433,2021-02-18,south,2125.0
4434,2021-02-18,east,2480.0
4435,2021-02-18,west,2240.0
4436,2021-02-19,north,2125.0
4437,2021-02-19,south,2425.0
4438,2021-02-19,east,2050.0
4439,2021-02-19,west,2045.0
4440,2021-02-20,north,2260.0
4441,2021-02-20,south,2105.0
4442,2021-02-20,east,2420.0
4443,2021-02-20,west,2400.0
4444,2021-02-21,north,2345.0
4445,2021-02-21,south,2040.0
4446,2021-02-21,east,2170.0
4447,2021-02-21,west,2445.0
4448,2021-02-22,north,2145.0
4449,2021-02-22,south,2050.0
4450,2021-02-22,east,2200.0
4451,2021-02-22,west,2140.0
4452,2021-02-23,north,2490.0
4453,2021-02-23,south,2370.0
4454,2021-02-23,east,2055.0
4455,2021-02-23,west,2380.0
4456,2021-02-24,north,2330.0
4457,2021-02-24,south,2420.0
4458,2021-02-24,east,2235.0
4459,2021-02-24,west,2045.0
4460,2021-02-25,north,2205.0
4461,2021-02-25,south,2065.0
4462,2021-02-25,east,2300.0
4463,2021-02-25,west,2035.0
4464,2021-02-26,north,2455.0
4465,2021-02-26,south,2350.0
4466,2021-02-26,east,2270.0
4467,2021-02-26,west,2315.0
4468,2021-02-27,north,2000.0
4469,2021-02-27,south,2305.0
4470,2021-02-27,east,2150.0
4471,2021-02-27,west,2305.0
4472,2021-02-28,north,2145.0
4473,2021-02-28,south,2155.0
4474,2021-02-28,east,2290.0
4475,2021-02-28,west,2155.0
4476,2021-03-01,north,2360.0
4477,2021-03-01,south,2430.0
4478,2021-03-01,east,2185.0
4479,2021-03-01,west,2245.0
4480,2021-03-02,north,2370.0
4481,2021-03-02,south,2300.0
4482,2021-03-02,east,2215.0
4483,2021-03-02,west,2225.0
4484,2021-03-03,north,2405.0
4485,2021-03-03,south,2000.0
4486,2021-03-03,east,2025.0
4487,2021-03-03,west,2380.0
4488,2021-03-04,north,2390.0
4489,2021-03-04,south,2335.0
4490,2021-03-04,east,2205.0
4491,2021-03-04,west,2035.0
4492,2021-03-05,north,2080.0
4493,2021-03-05,south,2340.0
4494,2021-03-05,east,2045.0
4495,2021-03-05,west,2005.0
4496,2021-03-06,north,2075.0
4497,2021-03-06,south,2190.0
4498,2021-03-06,east,2305.0
4499,2021-03-06,west,2190.0
4500,2021-03-07,north,2220.0
4501,2021-03-07,south,2025.0
4502,2021-03-07,east,2350.0
4503,2021-03-07,west,2425.0
4504,2021-03-08,north,2170.0
4505,2021-03-08,south,2095.0
4506,2021-03-08,east,2475.0
4507,2021-03-08,west,2395.0
4508,2021-03-09,north,2380.0
4509,2021-03-09,south,2000.0
4510,2021-03-09,east,2180.0
4511,2021-03-09,west,2365.0
4512,2021-03-10,north,2380.0
4513,2021-03-10,south,2320.0
4514,2021-03-10,east,2005.0
4515,2021-03-10,west,2270.0
4516,2021-03-11,north,2005.0
4517,2021-03-11,south,2410.0
4518,2021-03-11,east,2065.0
4519,2021-03-11,west,2170.0
4520,2021-03-12,north,2175.0
4521,2021-03-12,south,2310.0
4522,2021-03-12,east,2490.0
4523,2021-03-12,west,2400.0
4524,2021-03-13,north,2065.0
4525,2021-03-13,south,2165.0
4526,2021-03-13,east,2305.0
4527,2021-03-13,west,2100.0
4528,2021-03-14,north,2245.0
4529,2021-03-14,south,2365.0
4530,2021-03-14,east,2300.0
4531,2021-03-14,west,2340.0
4532,2021-03-15,north,2330.0
4533,2021-03-15,south,2445.0
4534,2021-03-15,east,2390.0
4535,2021-03-15,west,2210.0
4536,2021-03-16,north,2365.0
4537,2021-03-16,south,2500.0
4538,2021-03-16,east,2235.0
4539,2021-03-16,west,2480.0
4540,2021-03-17,north,2065.0
4541,2021-03-17,south,2325.0
4542,2021-03-17,east,2480.0
4543,2021-03-17,west,2265.0
4544,2021-03-18,north,2440.0
4545,2021-03-18,south,2020.0
4546,2021-03-18,east,2115.0
4547,2021-03-18,west,2075.0
4548,2021-03-19,north,2035.0
4549,2021-03-19,south,2495.0
4550,2021-03-19,east,2340.0
4551,2021-03-19,west,2220.0
4552,2021-03-20,north,2380.0
4553,2021-03-20,south,2360.0
4554,2021-03-20,east,2325.0
4555,2021-03-20,west,2340.0
4556,2021-03-21,north,2300.0
4557,2021-03-21,south,2030.0
4558,2021-03-21,east,2110.0
4559,2021-03-21,west,2490.0
4560,2021-03-22,north,2420.0
4561,2021-03-22,south,2030.0
4562,2021-03-22,east,2450.0
4563,2021-03-22,west,2315.0
4564,2021-03-23,north,2470.0
4565,2021-03-23,south,2240.0
4566,2021-03-23,east,2155.0
4567,2021-03-23,west,2005.0
4568,2021-03-24,north,2005.0
4569,2021-03-24,south,2075.0
4570,2021-03-24,east,2080.0
4571,2021-03-24,west,2395.0
4572,2021-03-25,north,2435.0
4573,2021-03-25,south,2055.0
4574,2021-03-25,east,2130.0
4575,2021-03-25,west,2365.0
4576,2021-03-26,north,2320.0
4577,2021-03-26,south,2325.0
4578,2021-03-26,east,2210.0
4579,2021-03-26,west,2225.0
4580,2021-03-27,north,2465.0
4581,2021-03-27,south,2175.0
4582,2021-03-27,east,2145.0
4583,2021-03-27,west,2085.0
4584,2021-03-28,north,2310.0
4585,2021-03-28,south,2070.0
4586,2021-03-28,east,2355.0
4587,2021-03-28,west,2410.0
4588,2021-03-29,north,2475.0
4589,2021-03-29,south,2005.0
4590,2021-03-29,east,2025.0
4591,2021-03-29,west,2265.0
4592,2021-03-30,north,2090.0
4593,2021-03-30,south,2390.0
4594,2021-03-30,east,2410.0
4595,2021-03-30,west,2035.0
4596,2021-03-31,north,2475.0
4597,2021-03-31,south,2135.0
4598,2021-03-31,east,2440.0
4599,2021-03-31,west,2105.0
4600,2021-04-01,north,2405.0
4601,2021-04-01,south,2000.0
4602,2021-04-01,east,2480.0
4603,2021-04-01,west,2495.0
4604,2021-04-02,north,2260.0
4605,2021-04-02,south,2100.0
4606,2021-04-02,east,2480.0
4607,2021-04-02,west,2325.0
4608,2021-04-03,north,2345.0
4609,2021-04-03,south,2005.0
4610,2021-04-03,east,2175.0
4611,2021-04-03,west,2330.0
4612,2021-04-04,north,2480.0
4613,2021-04-04,south,2455.0
4614,2021-04-04,east,2165.0
4615,2021-04-04,west,2355.0
4616,2021-04-05,north,2270.0
4617,2021-04-05,south,2415.0
4618,2021-04-05,east,2150.0
4619,2021-04-05,west,2215.0
4620,2021-04-06,north,2440.0
4621,2021-04-06,south,2435.0
4622,2021-04-06,east,2255.0
4623,2021-04-06,west,2260.0
4624,2021-04-07,north,2020.0
4625,2021-04-07,south,2125.0
4626,2021-04-07,east,2120.0
4627,2021-04-07,west,2070.0
4628,2021-04-08,north,2135.0
4629,2021-04-08,south,2050.0
4630,2021-04-08,east,2400.0
4631,2021-04-08,west,2040.0
4632,2021-04-09,north,2265.0
4633,2021-04-09,south,2340.0
4634,2021-04-09,east,2245.0
4635,2021-04-09,west,2450.0
4636,2021-04-10,north,2385.0
4637,2021-04-10,south,2255.0
4638,2021-04-10,east,2065.0
4639,2021-04-10,west,2295.0
4640,2021-04-11,north,2415.0
4641,2021-04-11,south,2355.0
4642,2021-04-11,east,2425.0
4643,2021-04-11,west,2150.0
4644,2021-04-12,north,2285.0
4645,2021-04-12,south,2315.0
4646,2021-04-12,east,2080.0
4647,2021-04-12,west,2305.0
4648,2021-04-13,north,2115.0
4649,2021-04-13,south,2380.0
4650,2021-04-13,east,2195.0
4651,2021-04-13,west,2325.0
4652,2021-04-14,north,2045.0
4653,2021-04-14,south,2370.0
4654,2021-04-14,east,2485.0
4655,2021-04-14,west,2085.0
4656,2021-04-15,north,2185.0
4657,2021-04-15,south,2275.0
4658,2021-04-15,east,2050.0
4659,2021-04-15,west,2320.0
4660,2021-04-16,north,2335.0
4661,2021-04-16,south,2415.0
4662,2021-04-16,east,2115.0
4663,2021-04-16,west,2380.0
4664,2021-04-17,north,2375.0
4665,2021-04-17,south,2250.0
4666,2021-04-17,east,2415.0
4667,2021-04-17,west,2395.0
4668,2021-04-18,north,2005.0
4669,2021-04-18,south,2215.0
4670,2021-04-18,east,2405.0
4671,2021-04-18,west,2265.0
4672,2021-04-19,north,2160.0
4673,2021-04-19,south,2115.0
4674,2021-04-19,east,2175.0
4675,2021-04-19,west,2420.0
4676,2021-04-20,north,2290.0
4677,2021-04-20,south,2115.0
4678,2021-04-20,east,2110.0
4679,2021-04-20,west,2395.0
4680,2021-04-21,north,2400.0
4681,2021-04-21,south,2195.0
4682,2021-04-21,east,2095.0
4683,2021-04-21,west,2330.0
4684,2021-04-22,north,2235.0
4685,2021-04-22,south,2195.0
4686,2021-04-22,east,2480.0
4687,2021-04-22,west,2270.0
4688,2021-04-23,north,2280.0
4689,2021-04-23,south,2065.0
4690,2021-04-23,east,2065.0
4691,2021-04-23,west,2260.0
4692,2021-04-24,north,2440.0
4693,2021-04-24,south,2130.0
4694,2021-04-24,east,2345.0
4695,2021-04-24,west,2020.0
4696,2021-04-25,north,2275.0
4697,2021-04-25,south,2375.0
4698,2021-04-25,east,2340.0
4699,2021-04-25,west,2300.0
4700,2021-04-26,north,2260.0
4701,2021-04-26,south,2295.0
4702,2021-04-26,east,2295.0
4703,2021-04-26,west,2115.0
4704,2021-04-27,north,2095.0
4705,2021-04-27,south,2010.0
4706,2021-04-27,east,2245.0
4707,2021-04-27,west,2245.0
4708,2021-04-28,north,2385.0
4709,2021-04-28,south,2230.0
4710,2021-04-28,east,2285.0
4711,2021-04-28,west,2115.0
4712,2021-04-29,north,2150.0
4713,2021-04-29,south,2065.0
4714,2021-04-29,east,2110.0
4715,2021-04-29,west,2175.0
4716,2021-04-30,north,2320.0
4717,2021-04-30,south,2435.0
4718,2021-04-30,east,2050.0
4719,2021-04-30,west,2165.0
4720,2021-05-01,north,2460.0
4721,2021-05-01,south,2165.0
4722,2021-05-01,east,2110.0
4723,2021-05-01,west,2320.0
4724,2021-05-02,north,2305.0
4725,2021-05-02,south,2145.0
4726,2021-05-02,east,2460.0
4727,2021-05-02,west,2260.0
4728,2021-05-03,north,2355.0
4729,2021-05-03,south,2070.0
4730,2021-05-03,east,2455.0
4731,2021-05-03,west,2090.0
4732,2021-05-04,north,2270.0
4733,2021-05-04,south,2425.0
4734,2021-05-04,east,2415.0
4735,2021-05-04,west,2065.0
4736,2021-05-05,north,2315.0
4737,2021-05-05,south,2120.0
4738,2021-05-05,east,2330.0
4739,2021-05-05,west,2295.0
4740,2021-05-06,north,2120.0
4741,2021-05-06,south,2050.0
4742,2021-05-06,east,2140.0
4743,2021-05-06,west,2230.0
4744,2021-05-07,north,2090.0
4745,2021-05-07,south,2335.0
4746,2021-05-07,east,2125.0
4747,2021-05-07,west,2380.0
4748,2021-05-08,north,2090.0
4749,2021-05-08,south,2490.0
4750,2021-05-08,east,2200.0
4751,2021-05-08,west,2045.0
4752,2021-05-09,north,2140.0
4753,2021-05-09,south,2115.0
4754,2021-05-09,east,2045.0
4755,2021-05-09,west,2385.0
4756,2021-05-10,north,2250.0
4757,2021-05-10,south,2325.0
4758,2021-05-10,east,2325.0
4759,2021-05-10,west,2400.0
4760,2021-05-11,north,2120.0
4761,2021-05-11,south,2165.0
4762,2021-05-11,east,2175.0
4763,2021-05-11,west,2190.0
4764,2021-05-12,north,2155.0
4765,2021-05-12,south,2325.0
4766,2021-05-12,east,2025.0
4767,2021-05-12,west,2455.0
4768,2021-05-13,north,2330.0
4769,2021-05-13,south,2210.0
4770,2021-05-13,east,2010.0
4771,2021-05-13,west,2320.0
4772,2021-05-14,north,2135.0
4773,2021-05-14,south,2500.0
4774,2021-05-14,east,2140.0
4775,2021-05-14,west,2190.0
4776,2021-05-15,north,2240.0
4777,2021-05-15,south,2180.0
4778,2021-05-15,east,2020.0
4779,2021-05-15,west,2390.0
4780,2021-05-16,north,2375.0
4781,2021-05-16,south,2050.0
4782,2021-05-16,east,2080.0
4783,2021-05-16,west,2055.0
4784,2021-05-17,north,2020.0
4785,2021-05-17,south,2470.0
4786,2021-05-17,east,2220.0
4787,2021-05-17,west,2255.0
4788,2021-05-18,north,2185.0
4789,2021-05-18,south,2455.0
4790,2021-05-18,east,2270.0
4791,2021-05-18,west,2415.0
4792,2021-05-19,north,2400.0
4793,2021-05-19,south,2300.0
4794,2021-05-19,east,2175.0
4795,2021-05-19,west,2020.0
4796,2021-05-20,north,2195.0
4797,2021-05-20,south,2050.0
4798,2021-05-20,east,2055.0
4799,2021-05-20,west,2300.0
4800,2021-05-21,north,2480.0
4801,2021-05-21,south,2240.0
4802,2021-05-21,east,2025.0
4803,2021-05-21,west,2480.0
4804,2021-05-22,north,2430.0
4805,2021-05-22,south,2100.0
4806,2021-05-22,east,2420.0
4807,2021-05-22,west,2410.0
4808,2021-05-23,north,2155.0
4809,2021-05-23,south,2345.0
4810,2021-05-23,east,2045.0
4811,2021-05-23,west,2240.0
4812,2021-05-24,north,2390.0
4813,2021-05-24,south,2210.0
4814,2021-05-24,east,2105.0
4815,2021-05-24,west,2075.0
4816,2021-05-25,north,2020.0
4817,2021-05-25,south,2105.0
4818,2021-05-25,east,2295.0
4819,2021-05-25,west,2005.0
4820,2021-05-26,north,2475.0
4821,2021-05-26,south,2210.0
4822,2021-05-26,east,2040.0
4823,2021-05-26,west,2085.0
4824,2021-05-27,north,2080.0
4825,2021-05-27,south,2260.0
4826,2021-05-27,east,2345.0
4827,2021-05-27,west,2160.0
4828,2021-05-28,north,2205.0
4829,2021-05-28,south,2055.0
4830,2021-05-28,east,2280.0
4831,2021-05-28,west,2205.0
4832,2021-05-29,north,2150.0
4833,2021-05-29,south,2450.0
4834,2021-05-29,east,2005.0
4835,2021-05-29,west,2115.0
4836,2021-05-30,north,2380.0
4837,2021-05-30,south,2225.0
4838,2021-05-30,east,2485.0
4839,2021-05-30,west,2310.0
4840,2021-05-31,north,2395.0
4841,2021-05-31,south,2095.0
4842,2021-05-31,east,2220.0
4843,2021-05-31,west,2130.0
4844,2021-06-01,north,2140.0
4845,2021-06-01,south,2450.0
4846,2021-06-01,east,2055.0
4847,2021-06-01,west,2215.0
4848,2021-06-02,north,2015.0
4849,2021-06-02,south,2350.0
4850,2021-06-02,east,2005.0
4851,2021-06-02,west,2015.0
4852,2021-06-03,north,2375.0
4853,2021-06-03,south,2025.0
4854,2021-06-03,east,2375.0
4855,2021-06-03,west,2300.0
4856,2021-06-04,north,2405.0
4857,2021-06-04,south,2135.0
4858,2021-06-04,east,2315.0
4859,2021-06-04,west,2300.0
4860,2021-06-05,north,2425.0
4861,2021-06-05,south,2400.0
4862,2021-06-05,east,2245.0
4863,2021-06-05,west,2085.0
4864,2021-06-06,north,2020.0
4865,2021-06-06,south,2190.0
4866,2021-06-06,east,2450.0
4867,2021-06-06,west,2245.0
4868,2021-06-07,north,2390.0
4869,2021-06-07,south,2020.0
4870,2021-06-07,east,2360.0
4871,2021-06-07,west,2070.0
4872,2021-06-08,north,2290.0
4873,2021-06-08,south,2035.0
4874,2021-06-08,east,2450.0
4875,2021-06-08,west,2120.0
4876,2021-06-09,north,2480.0
4877,2021-06-09,south,2500.0
4878,2021-06-09,east,2365.0
4879,2021-06-09,west,2330.0
4880,2021-06-10,north,2280.0
4881,2021-06-10,south,2015.0
4882,2021-06-10,east,2500.0
4883,2021-06-10,west,2405.0
4884,2021-06-11,north,2385.0
4885,2021-06-11,south,2090.0
4886,2021-06-11,east,2300.0
4887,2021-06-11,west,2350.0
4888,2021-06-12,north,2095.0
4889,2021-06-12,south,2375.0
4890,2021-06-12,east,2270.0
4891,2021-06-12,west,2365.0
4892,2021-06-13,north,2205.0
4893,2021-06-13,south,2260.0
4894,2021-06-13,east,2135.0
4895,2021-06-13,west,2280.0
4896,2021-06-14,north,2485.0
4897,2021-06-14,south,2025.0
4898,2021-06-14,east,2460.0
4899,2021-06-14,west,2285.0
4900,2021-06-15,north,2090.0
4901,2021-06-15,south,2075.0
4902,2021-06-15,east,2125.0
4903,2021-06-15,west,2085.0
4904,2021-06-16,north,2410.0
4905,2021-06-16,south,2265.0
4906,2021-06-16,east,2145.0
4907,2021-06-16,west,2320.0
4908,2021-06-17,north,2260.0
4909,2021-06-17,south,2460.0
4910,2021-06-17,east,2060.0
4911,2021-06-17,west,2120.0
4912,2021-06-18,north,2325.0
4913,2021-06-18,south,2275.0
4914,2021-06-18,east,2285.0
4915,2021-06-18,west,2150.0
4916,2021-06-19,north,2160.0
4917,2021-06-19,south,2020.0
4918,2021-06-19,east,2430.0
4919,2021-06-19,west,2025.0
4920,2021-06-20,north,2280.0
4921,2021-06-20,south,2425.0
4922,2021-06-20,east,2230.0
4923,2021-06-20,west,2160.0
4924,2021-06-21,north,2360.0
4925,2021-06-21,south,2305.0
4926,2021-06-21,east,2105.0
4927,2021-06-21,west,2290.0
4928,2021-06-22,north,2280.0
4929,2021-06-22,south,2010.0
4930,2021-06-22,east,2095.0
4931,2021-06-22,west,2270.0
4932,2021-06-23,north,2080.0
4933,2021-06-23,south,2345.0
4934,2021-06-23,east,2240.0
4935,2021-06-23,west,2425.0
4936,2021-06-24,north,2390.0
4937,2021-06-24,south,2155.0
4938,2021-06-24,east,2060.0
4939,2021-06-24,west,2055.0
4940,2021-06-25,north,2140.0
4941,2021-06-25,south,2340.0
4942,2021-06-25,east,2030.0
4943,2021-06-25,west,2310.0
4944,2021-06-26,north,2065.0
4945,2021-06-26,south,2330.0
4946,2021-06-26,east,2145.0
4947,2021-06-26,west,2050.0
4948,2021-06-27,north,2095.0
4949,2021-06-27,south,2460.0
4950,2021-06-27,east,2195.0
4951,2021-06-27,west,2020.0
4952,2021-06-28,north,2185.0
4953,2021-06-28,south,2190.0
4954,2021-06-28,east,2050.0
4955,2021-06-28,west,2045.0
4956,2021-06-29,north,2155.0
4957,2021-06-29,south,2135.0
4958,2021-06-29,east,2280.0
4959,2021-06-29,west,2485.0
4960,2021-06-30,north,2040.0
4961,2021-06-30,south,2130.0
4962,2021-06-30,east,2490.0
4963,2021-06-30,west,2160.0
4964,2021-07-01,north,2065.0
4965,2021-07-01,south,2355.0
4966,2021-07-01,east,2205.0
4967,2021-07-01,west,2265.0
4968,2021-07-02,north,2005.0
4969,2021-07-02,south,2450.0
4970,2021-07-02,east,2500.0
4971,2021-07-02,west,2445.0
4972,2021-07-03,north,2460.0
4973,2021-07-03,south,2060.0
4974,2021-07-03,east,2090.0
4975,2021-07-03,west,2415.0
4976,2021-07-04,north,2395.0
4977,2021-07-04,south,2370.0
4978,2021-07-04,east,2110.0
4979,2021-07-04,west,2395.0
4980,2021-07-05,north,2205.0
4981,2021-07-05,south,2245.0
4982,2021-07-05,east,2330.0
4983,2021-07-05,west,2010.0
4984,2021-07-06,north,2430.0
4985,2021-07-06,south,2125.0
4986,2021-07-06,east,2235.0
4987,2021-07-06,west,2175.0
4988,2021-07-07,north,2460.0
4989,2021-07-07,south,2500.0
4990,2021-07-07,east,2315.0
4991,2021-07-07,west,2120.0
4992,2021-07-08,north,2040.0
4993,2021-07-08,south,2425.0
4994,2021-07-08,east,2375.0
4995,2021-07-08,west,2080.0
